Timestamp | Device_ID | Heart_Rate (BPM) | Status
2026-06-05 05:41:46 | WARD_A_HR_02 | 60 | NORMAL
2026-06-05 05:41:46 | WARD_A_HR_03 | 94 | WARNING
2026-06-05 05:41:46 | WARD_A_HR_04 | 70 | NORMAL
2026-06-05 05:41:46 | WARD_A_HR_05 | 50 | CRITICAL
2026-06-05 05:41:47 | WARD_A_HR_01 | 130 | CRITICAL
2026-06-05 05:41:47 | WARD_A_HR_02 | 75 | NORMAL
2026-06-05 05:41:47 | WARD_A_HR_03 | 46 | CRITICAL
2026-06-05 05:41:47 | WARD_A_HR_04 | 102 | CRITICAL
2026-06-05 05:41:47 | WARD_A_HR_05 | 115 | CRITICAL
2026-06-05 05:41:48 | WARD_A_HR_01 | 106 | CRITICAL
2026-06-05 05:41:48 | WARD_A_HR_02 | 140 | CRITICAL
2026-06-05 05:41:48 | WARD_A_HR_03 | 94 | WARNING
2026-06-05 05:41:48 | WARD_A_HR_04 | 51 | CRITICAL
2026-06-05 05:41:48 | WARD_A_HR_05 | 139 | CRITICAL
2026-06-05 05:41:49 | WARD_A_HR_01 | 77 | NORMAL
2026-06-05 05:41:49 | WARD_A_HR_02 | 124 | CRITICAL
2026-06-05 05:41:49 | WARD_A_HR_03 | 76 | NORMAL
2026-06-05 05:41:49 | WARD_A_HR_04 | 72 | NORMAL
2026-06-05 05:41:49 | WARD_A_HR_05 | 70 | NORMAL
2026-06-05 05:41:50 | WARD_A_HR_01 | 77 | NORMAL
2026-06-05 05:41:50 | WARD_A_HR_02 | 148 | CRITICAL
2026-06-05 05:41:50 | WARD_A_HR_03 | 139 | CRITICAL
2026-06-05 05:41:50 | WARD_A_HR_04 | 134 | CRITICAL
2026-06-05 05:41:50 | WARD_A_HR_05 | 53 | CRITICAL
2026-06-05 05:41:51 | WARD_A_HR_01 | 111 | CRITICAL
2026-06-05 05:41:51 | WARD_A_HR_02 | 144 | CRITICAL
2026-06-05 05:41:51 | WARD_A_HR_03 | 81 | NORMAL
2026-06-05 05:41:51 | WARD_A_HR_04 | 139 | CRITICAL
2026-06-05 05:41:51 | WARD_A_HR_05 | 95 | WARNING
2026-06-05 05:41:52 | WARD_A_HR_01 | 118 | CRITICAL
2026-06-05 05:41:52 | WARD_A_HR_02 | 108 | CRITICAL
2026-06-05 05:41:52 | WARD_A_HR_03 | 108 | CRITICAL
2026-06-05 05:41:52 | WARD_A_HR_04 | 89 | NORMAL
2026-06-05 05:41:52 | WARD_A_HR_05 | 53 | CRITICAL
2026-06-05 05:41:53 | WARD_A_HR_01 | 64 | NORMAL
2026-06-05 05:41:53 | WARD_A_HR_02 | 61 | NORMAL
2026-06-05 05:41:53 | WARD_A_HR_03 | 79 | NORMAL
2026-06-05 05:41:53 | WARD_A_HR_04 | 110 | CRITICAL
2026-06-05 05:41:53 | WARD_A_HR_05 | 79 | NORMAL
2026-06-05 05:41:54 | WARD_A_HR_01 | 150 | CRITICAL
2026-06-05 05:41:54 | WARD_A_HR_02 | 74 | NORMAL
2026-06-05 05:41:54 | WARD_A_HR_03 | 125 | CRITICAL
2026-06-05 05:41:54 | WARD_A_HR_04 | 45 | CRITICAL
2026-06-05 05:41:54 | WARD_A_HR_05 | 117 | CRITICAL
2026-06-05 05:41:55 | WARD_A_HR_01 | 123 | CRITICAL
2026-06-05 05:41:55 | WARD_A_HR_02 | 131 | CRITICAL
2026-06-05 05:41:55 | WARD_A_HR_03 | 108 | CRITICAL
2026-06-05 05:41:55 | WARD_A_HR_04 | 111 | CRITICAL
2026-06-05 05:41:55 | WARD_A_HR_05 | 116 | CRITICAL
2026-06-05 05:41:56 | WARD_A_HR_01 | 100 | WARNING
2026-06-05 05:41:56 | WARD_A_HR_02 | 70 | NORMAL
2026-06-05 05:41:56 | WARD_A_HR_03 | 137 | CRITICAL
2026-06-05 05:41:56 | WARD_A_HR_04 | 45 | CRITICAL
2026-06-05 05:41:56 | WARD_A_HR_05 | 57 | CRITICAL
2026-06-05 05:41:57 | WARD_A_HR_01 | 93 | WARNING
2026-06-05 05:41:57 | WARD_A_HR_02 | 95 | WARNING
2026-06-05 05:41:57 | WARD_A_HR_03 | 76 | NORMAL
2026-06-05 05:41:57 | WARD_A_HR_04 | 100 | WARNING
2026-06-05 05:41:57 | WARD_A_HR_05 | 63 | NORMAL
2026-06-05 05:41:58 | WARD_A_HR_01 | 150 | CRITICAL
2026-06-05 05:41:58 | WARD_A_HR_02 | 49 | CRITICAL
2026-06-05 05:41:58 | WARD_A_HR_03 | 98 | WARNING
2026-06-05 05:41:58 | WARD_A_HR_04 | 78 | NORMAL
2026-06-05 05:41:58 | WARD_A_HR_05 | 75 | NORMAL
2026-06-05 05:41:59 | WARD_A_HR_01 | 82 | NORMAL
2026-06-05 05:41:59 | WARD_A_HR_02 | 75 | NORMAL
2026-06-05 05:41:59 | WARD_A_HR_03 | 46 | CRITICAL
2026-06-05 05:41:59 | WARD_A_HR_04 | 149 | CRITICAL
2026-06-05 05:41:59 | WARD_A_HR_05 | 147 | CRITICAL
2026-06-05 05:42:00 | WARD_A_HR_01 | 67 | NORMAL
2026-06-05 05:42:00 | WARD_A_HR_02 | 113 | CRITICAL
2026-06-05 05:42:00 | WARD_A_HR_03 | 103 | CRITICAL
2026-06-05 05:42:00 | WARD_A_HR_04 | 145 | CRITICAL
2026-06-05 05:42:00 | WARD_A_HR_05 | 140 | CRITICAL
2026-06-05 05:42:01 | WARD_A_HR_01 | 79 | NORMAL
2026-06-05 05:42:01 | WARD_A_HR_02 | 72 | NORMAL
2026-06-05 05:42:01 | WARD_A_HR_03 | 57 | CRITICAL
2026-06-05 05:42:01 | WARD_A_HR_04 | 87 | NORMAL
2026-06-05 05:42:01 | WARD_A_HR_05 | 85 | NORMAL
2026-06-05 05:42:02 | WARD_A_HR_01 | 139 | CRITICAL
2026-06-05 05:42:02 | WARD_A_HR_02 | 53 | CRITICAL
2026-06-05 05:42:02 | WARD_A_HR_03 | 97 | WARNING
2026-06-05 05:42:02 | WARD_A_HR_04 | 50 | CRITICAL
2026-06-05 05:42:02 | WARD_A_HR_05 | 51 | CRITICAL
2026-06-05 05:42:03 | WARD_A_HR_01 | 88 | NORMAL
2026-06-05 05:42:03 | WARD_A_HR_02 | 91 | WARNING
2026-06-05 05:42:03 | WARD_A_HR_03 | 93 | WARNING
2026-06-05 05:42:03 | WARD_A_HR_04 | 122 | CRITICAL
2026-06-05 05:42:03 | WARD_A_HR_05 | 130 | CRITICAL
2026-06-05 05:42:04 | WARD_A_HR_01 | 58 | CRITICAL
2026-06-05 05:42:04 | WARD_A_HR_02 | 133 | CRITICAL
2026-06-05 05:42:04 | WARD_A_HR_03 | 93 | WARNING
2026-06-05 05:42:04 | WARD_A_HR_04 | 95 | WARNING
2026-06-05 05:42:04 | WARD_A_HR_05 | 132 | CRITICAL
2026-06-05 05:42:05 | WARD_A_HR_01 | 149 | CRITICAL
2026-06-05 05:42:05 | WARD_A_HR_02 | 74 | NORMAL
2026-06-05 05:42:05 | WARD_A_HR_03 | 112 | CRITICAL
2026-06-05 05:42:05 | WARD_A_HR_04 | 118 | CRITICAL
2026-06-05 05:42:05 | WARD_A_HR_05 | 121 | CRITICAL
2026-06-05 05:42:06 | WARD_A_HR_01 | 128 | CRITICAL
2026-06-05 05:42:06 | WARD_A_HR_02 | 94 | WARNING
2026-06-05 05:42:06 | WARD_A_HR_03 | 80 | NORMAL
2026-06-05 05:42:06 | WARD_A_HR_04 | 58 | CRITICAL
2026-06-05 05:42:06 | WARD_A_HR_05 | 118 | CRITICAL
2026-06-05 05:42:07 | WARD_A_HR_01 | 47 | CRITICAL
2026-06-05 05:42:07 | WARD_A_HR_02 | 147 | CRITICAL
2026-06-05 05:42:07 | WARD_A_HR_03 | 58 | CRITICAL
2026-06-05 05:42:07 | WARD_A_HR_04 | 76 | NORMAL
2026-06-05 05:42:07 | WARD_A_HR_05 | 79 | NORMAL
2026-06-05 05:42:08 | WARD_A_HR_01 | 122 | CRITICAL
2026-06-05 05:42:08 | WARD_A_HR_02 | 124 | CRITICAL
2026-06-05 05:42:08 | WARD_A_HR_03 | 83 | NORMAL
2026-06-05 05:42:08 | WARD_A_HR_04 | 136 | CRITICAL
2026-06-05 05:42:08 | WARD_A_HR_05 | 47 | CRITICAL
2026-06-05 05:42:09 | WARD_A_HR_01 | 114 | CRITICAL
2026-06-05 05:42:09 | WARD_A_HR_02 | 81 | NORMAL
2026-06-05 05:42:09 | WARD_A_HR_03 | 60 | NORMAL
2026-06-05 05:42:09 | WARD_A_HR_04 | 140 | CRITICAL
2026-06-05 05:42:09 | WARD_A_HR_05 | 125 | CRITICAL
2026-06-05 05:42:10 | WARD_A_HR_01 | 144 | CRITICAL
2026-06-05 05:42:10 | WARD_A_HR_02 | 145 | CRITICAL
2026-06-05 05:42:10 | WARD_A_HR_03 | 87 | NORMAL
2026-06-05 05:42:10 | WARD_A_HR_04 | 59 | CRITICAL
2026-06-05 05:42:10 | WARD_A_HR_05 | 90 | WARNING
2026-06-05 05:42:11 | WARD_A_HR_01 | 125 | CRITICAL
2026-06-05 05:42:11 | WARD_A_HR_02 | 79 | NORMAL
2026-06-05 05:42:11 | WARD_A_HR_03 | 77 | NORMAL
2026-06-05 05:42:11 | WARD_A_HR_04 | 45 | CRITICAL
2026-06-05 05:42:11 | WARD_A_HR_05 | 54 | CRITICAL
2026-06-05 05:42:12 | WARD_A_HR_01 | 83 | NORMAL
2026-06-05 05:42:12 | WARD_A_HR_02 | 46 | CRITICAL
2026-06-05 05:42:12 | WARD_A_HR_03 | 57 | CRITICAL
2026-06-05 05:42:12 | WARD_A_HR_04 | 94 | WARNING
2026-06-05 05:42:12 | WARD_A_HR_05 | 49 | CRITICAL
2026-06-05 05:42:13 | WARD_A_HR_01 | 52 | CRITICAL
2026-06-05 05:42:13 | WARD_A_HR_02 | 139 | CRITICAL
2026-06-05 05:42:13 | WARD_A_HR_03 | 48 | CRITICAL
2026-06-05 05:42:13 | WARD_A_HR_04 | 105 | CRITICAL
2026-06-05 05:42:13 | WARD_A_HR_05 | 79 | NORMAL
2026-06-05 05:42:14 | WARD_A_HR_01 | 137 | CRITICAL
2026-06-05 05:42:14 | WARD_A_HR_02 | 121 | CRITICAL
2026-06-05 05:42:14 | WARD_A_HR_03 | 96 | WARNING
2026-06-05 05:42:14 | WARD_A_HR_04 | 62 | NORMAL
2026-06-05 05:42:14 | WARD_A_HR_05 | 83 | NORMAL
2026-06-05 05:42:15 | WARD_A_HR_01 | 49 | CRITICAL
2026-06-05 05:42:15 | WARD_A_HR_02 | 95 | WARNING
2026-06-05 05:42:15 | WARD_A_HR_03 | 62 | NORMAL
2026-06-05 05:42:15 | WARD_A_HR_04 | 137 | CRITICAL
2026-06-05 05:42:15 | WARD_A_HR_05 | 85 | NORMAL
2026-06-05 05:42:16 | WARD_A_HR_01 | 69 | NORMAL
2026-06-05 05:42:16 | WARD_A_HR_02 | 104 | CRITICAL
2026-06-05 05:42:16 | WARD_A_HR_03 | 79 | NORMAL
2026-06-05 05:42:16 | WARD_A_HR_04 | 140 | CRITICAL
2026-06-05 05:42:16 | WARD_A_HR_05 | 88 | NORMAL
2026-06-05 05:42:17 | WARD_A_HR_01 | 52 | CRITICAL
2026-06-05 05:42:17 | WARD_A_HR_02 | 58 | CRITICAL
2026-06-05 05:42:17 | WARD_A_HR_03 | 123 | CRITICAL
2026-06-05 05:42:17 | WARD_A_HR_04 | 124 | CRITICAL
2026-06-05 05:42:17 | WARD_A_HR_05 | 103 | CRITICAL
2026-06-05 05:42:18 | WARD_A_HR_01 | 82 | NORMAL
2026-06-05 05:42:18 | WARD_A_HR_02 | 65 | NORMAL
2026-06-05 05:42:18 | WARD_A_HR_03 | 112 | CRITICAL
2026-06-05 05:42:18 | WARD_A_HR_04 | 105 | CRITICAL
2026-06-05 05:42:18 | WARD_A_HR_05 | 145 | CRITICAL
2026-06-05 05:42:19 | WARD_A_HR_01 | 122 | CRITICAL
2026-06-05 05:42:19 | WARD_A_HR_02 | 121 | CRITICAL
2026-06-05 05:42:19 | WARD_A_HR_03 | 57 | CRITICAL
2026-06-05 05:42:19 | WARD_A_HR_04 | 144 | CRITICAL
2026-06-05 05:42:19 | WARD_A_HR_05 | 50 | CRITICAL
2026-06-05 05:42:20 | WARD_A_HR_01 | 77 | NORMAL
2026-06-05 05:42:20 | WARD_A_HR_02 | 52 | CRITICAL
2026-06-05 05:42:20 | WARD_A_HR_03 | 85 | NORMAL
2026-06-05 05:42:20 | WARD_A_HR_04 | 114 | CRITICAL
2026-06-05 05:42:20 | WARD_A_HR_05 | 113 | CRITICAL
2026-06-05 05:42:21 | WARD_A_HR_01 | 135 | CRITICAL
2026-06-05 05:42:21 | WARD_A_HR_02 | 125 | CRITICAL
2026-06-05 05:42:21 | WARD_A_HR_03 | 117 | CRITICAL
2026-06-05 05:42:21 | WARD_A_HR_04 | 118 | CRITICAL
2026-06-05 05:42:21 | WARD_A_HR_05 | 147 | CRITICAL
2026-06-05 05:42:22 | WARD_A_HR_01 | 83 | NORMAL
2026-06-05 05:42:22 | WARD_A_HR_02 | 46 | CRITICAL
2026-06-05 05:42:22 | WARD_A_HR_03 | 84 | NORMAL
2026-06-05 05:42:22 | WARD_A_HR_04 | 64 | NORMAL
2026-06-05 05:42:22 | WARD_A_HR_05 | 65 | NORMAL
2026-06-05 05:42:23 | WARD_A_HR_01 | 51 | CRITICAL
2026-06-05 05:42:23 | WARD_A_HR_02 | 118 | CRITICAL
2026-06-05 05:42:23 | WARD_A_HR_03 | 100 | WARNING
2026-06-05 05:42:23 | WARD_A_HR_04 | 50 | CRITICAL
2026-06-05 05:42:23 | WARD_A_HR_05 | 147 | CRITICAL
2026-06-05 05:42:24 | WARD_A_HR_01 | 125 | CRITICAL
2026-06-05 05:42:24 | WARD_A_HR_02 | 78 | NORMAL
2026-06-05 05:42:24 | WARD_A_HR_03 | 98 | WARNING
2026-06-05 05:42:24 | WARD_A_HR_04 | 128 | CRITICAL
2026-06-05 05:42:24 | WARD_A_HR_05 | 136 | CRITICAL
2026-06-05 05:42:25 | WARD_A_HR_01 | 46 | CRITICAL
2026-06-05 05:42:25 | WARD_A_HR_02 | 125 | CRITICAL
2026-06-05 05:42:25 | WARD_A_HR_03 | 141 | CRITICAL
2026-06-05 05:42:25 | WARD_A_HR_04 | 150 | CRITICAL
2026-06-05 05:42:25 | WARD_A_HR_05 | 56 | CRITICAL
2026-06-05 05:42:26 | WARD_A_HR_01 | 94 | WARNING
2026-06-05 05:42:26 | WARD_A_HR_02 | 56 | CRITICAL
2026-06-05 05:42:26 | WARD_A_HR_03 | 92 | WARNING
2026-06-05 05:42:26 | WARD_A_HR_04 | 145 | CRITICAL
2026-06-05 05:42:26 | WARD_A_HR_05 | 102 | CRITICAL
2026-06-05 05:42:27 | WARD_A_HR_01 | 126 | CRITICAL
2026-06-05 05:42:27 | WARD_A_HR_02 | 84 | NORMAL
2026-06-05 05:42:27 | WARD_A_HR_03 | 142 | CRITICAL
2026-06-05 05:42:27 | WARD_A_HR_04 | 98 | WARNING
2026-06-05 05:42:27 | WARD_A_HR_05 | 107 | CRITICAL
2026-06-05 05:42:28 | WARD_A_HR_01 | 133 | CRITICAL
2026-06-05 05:42:28 | WARD_A_HR_02 | 113 | CRITICAL
2026-06-05 05:42:28 | WARD_A_HR_03 | 94 | WARNING
2026-06-05 05:42:28 | WARD_A_HR_04 | 100 | WARNING
2026-06-05 05:42:28 | WARD_A_HR_05 | 91 | WARNING
2026-06-05 05:42:29 | WARD_A_HR_01 | 70 | NORMAL
2026-06-05 05:42:29 | WARD_A_HR_02 | 101 | CRITICAL
2026-06-05 05:42:29 | WARD_A_HR_03 | 98 | WARNING
2026-06-05 05:42:29 | WARD_A_HR_04 | 81 | NORMAL
2026-06-05 05:42:29 | WARD_A_HR_05 | 133 | CRITICAL
2026-06-05 05:42:30 | WARD_A_HR_01 | 110 | CRITICAL
2026-06-05 05:42:30 | WARD_A_HR_02 | 119 | CRITICAL
2026-06-05 05:42:30 | WARD_A_HR_03 | 147 | CRITICAL
2026-06-05 05:42:30 | WARD_A_HR_04 | 99 | WARNING
2026-06-05 05:42:30 | WARD_A_HR_05 | 124 | CRITICAL
2026-06-05 05:42:31 | WARD_A_HR_01 | 117 | CRITICAL
2026-06-05 05:42:31 | WARD_A_HR_02 | 68 | NORMAL
2026-06-05 05:42:31 | WARD_A_HR_03 | 85 | NORMAL
2026-06-05 05:42:31 | WARD_A_HR_04 | 111 | CRITICAL
2026-06-05 05:42:31 | WARD_A_HR_05 | 77 | NORMAL
2026-06-05 05:42:32 | WARD_A_HR_01 | 70 | NORMAL
2026-06-05 05:42:32 | WARD_A_HR_02 | 119 | CRITICAL
2026-06-05 05:42:32 | WARD_A_HR_03 | 66 | NORMAL
2026-06-05 05:42:32 | WARD_A_HR_04 | 148 | CRITICAL
2026-06-05 05:42:32 | WARD_A_HR_05 | 122 | CRITICAL
2026-06-05 05:42:33 | WARD_A_HR_01 | 89 | NORMAL
2026-06-05 05:42:33 | WARD_A_HR_02 | 95 | WARNING
2026-06-05 05:42:33 | WARD_A_HR_03 | 66 | NORMAL
2026-06-05 05:42:33 | WARD_A_HR_04 | 89 | NORMAL
2026-06-05 05:42:33 | WARD_A_HR_05 | 73 | NORMAL
2026-06-05 05:42:34 | WARD_A_HR_01 | 49 | CRITICAL
2026-06-05 05:42:34 | WARD_A_HR_02 | 144 | CRITICAL
2026-06-05 05:42:34 | WARD_A_HR_03 | 63 | NORMAL
2026-06-05 05:42:34 | WARD_A_HR_04 | 70 | NORMAL
2026-06-05 05:42:34 | WARD_A_HR_05 | 127 | CRITICAL
2026-06-05 05:42:35 | WARD_A_HR_01 | 106 | CRITICAL
2026-06-05 05:42:35 | WARD_A_HR_02 | 100 | WARNING
2026-06-05 05:42:35 | WARD_A_HR_03 | 117 | CRITICAL
2026-06-05 05:42:35 | WARD_A_HR_04 | 81 | NORMAL
2026-06-05 05:42:35 | WARD_A_HR_05 | 104 | CRITICAL
2026-06-05 05:42:36 | WARD_A_HR_01 | 138 | CRITICAL
2026-06-05 05:42:36 | WARD_A_HR_02 | 149 | CRITICAL
2026-06-05 05:42:36 | WARD_A_HR_03 | 58 | CRITICAL
2026-06-05 05:42:36 | WARD_A_HR_04 | 46 | CRITICAL
2026-06-05 05:42:36 | WARD_A_HR_05 | 104 | CRITICAL
2026-06-05 05:42:37 | WARD_A_HR_01 | 63 | NORMAL
2026-06-05 05:42:37 | WARD_A_HR_02 | 90 | WARNING
2026-06-05 05:42:37 | WARD_A_HR_03 | 74 | NORMAL
2026-06-05 05:42:37 | WARD_A_HR_04 | 78 | NORMAL
2026-06-05 05:42:37 | WARD_A_HR_05 | 104 | CRITICAL
2026-06-05 05:42:38 | WARD_A_HR_01 | 102 | CRITICAL
2026-06-05 05:42:38 | WARD_A_HR_02 | 89 | NORMAL
2026-06-05 05:42:38 | WARD_A_HR_03 | 116 | CRITICAL
2026-06-05 05:42:38 | WARD_A_HR_04 | 69 | NORMAL
2026-06-05 05:42:38 | WARD_A_HR_05 | 78 | NORMAL
2026-06-05 05:42:39 | WARD_A_HR_01 | 132 | CRITICAL
2026-06-05 05:42:39 | WARD_A_HR_02 | 60 | NORMAL
2026-06-05 05:42:39 | WARD_A_HR_03 | 108 | CRITICAL
2026-06-05 05:42:39 | WARD_A_HR_04 | 112 | CRITICAL
2026-06-05 05:42:39 | WARD_A_HR_05 | 142 | CRITICAL
2026-06-05 05:42:40 | WARD_A_HR_01 | 51 | CRITICAL
2026-06-05 05:42:40 | WARD_A_HR_02 | 126 | CRITICAL
2026-06-05 05:42:40 | WARD_A_HR_03 | 95 | WARNING
2026-06-05 05:42:40 | WARD_A_HR_04 | 115 | CRITICAL
2026-06-05 05:42:40 | WARD_A_HR_05 | 80 | NORMAL
2026-06-05 05:42:41 | WARD_A_HR_01 | 84 | NORMAL
2026-06-05 05:42:41 | WARD_A_HR_02 | 97 | WARNING
2026-06-05 05:42:41 | WARD_A_HR_03 | 137 | CRITICAL
2026-06-05 05:42:41 | WARD_A_HR_04 | 78 | NORMAL
2026-06-05 05:42:41 | WARD_A_HR_05 | 139 | CRITICAL
2026-06-05 05:42:42 | WARD_A_HR_01 | 86 | NORMAL
2026-06-05 05:42:42 | WARD_A_HR_02 | 128 | CRITICAL
2026-06-05 05:42:42 | WARD_A_HR_03 | 106 | CRITICAL
2026-06-05 05:42:42 | WARD_A_HR_04 | 103 | CRITICAL
2026-06-05 05:42:42 | WARD_A_HR_05 | 111 | CRITICAL
2026-06-05 05:42:43 | WARD_A_HR_01 | 66 | NORMAL
2026-06-05 05:42:43 | WARD_A_HR_02 | 61 | NORMAL
2026-06-05 05:42:43 | WARD_A_HR_03 | 70 | NORMAL
2026-06-05 05:42:43 | WARD_A_HR_04 | 52 | CRITICAL
2026-06-05 05:42:43 | WARD_A_HR_05 | 137 | CRITICAL
2026-06-05 05:42:44 | WARD_A_HR_01 | 51 | CRITICAL
2026-06-05 05:42:44 | WARD_A_HR_02 | 73 | NORMAL
2026-06-05 05:42:44 | WARD_A_HR_03 | 114 | CRITICAL
2026-06-05 05:42:44 | WARD_A_HR_04 | 139 | CRITICAL
2026-06-05 05:42:44 | WARD_A_HR_05 | 122 | CRITICAL
2026-06-05 05:42:45 | WARD_A_HR_01 | 123 | CRITICAL
2026-06-05 05:42:45 | WARD_A_HR_02 | 61 | NORMAL
2026-06-05 05:42:45 | WARD_A_HR_03 | 79 | NORMAL
2026-06-05 05:42:45 | WARD_A_HR_04 | 113 | CRITICAL
2026-06-05 05:42:45 | WARD_A_HR_05 | 135 | CRITICAL
2026-06-05 05:42:46 | WARD_A_HR_01 | 134 | CRITICAL
2026-06-05 05:42:46 | WARD_A_HR_02 | 53 | CRITICAL
2026-06-05 05:42:46 | WARD_A_HR_03 | 47 | CRITICAL
2026-06-05 05:42:46 | WARD_A_HR_04 | 112 | CRITICAL
2026-06-05 05:42:46 | WARD_A_HR_05 | 45 | CRITICAL
2026-06-05 05:42:47 | WARD_A_HR_01 | 87 | NORMAL
2026-06-05 05:42:47 | WARD_A_HR_02 | 144 | CRITICAL
2026-06-05 05:42:47 | WARD_A_HR_03 | 67 | NORMAL
2026-06-05 05:42:47 | WARD_A_HR_04 | 138 | CRITICAL
2026-06-05 05:42:47 | WARD_A_HR_05 | 138 | CRITICAL
2026-06-05 05:42:48 | WARD_A_HR_01 | 143 | CRITICAL
2026-06-05 05:42:48 | WARD_A_HR_02 | 150 | CRITICAL
2026-06-05 05:42:48 | WARD_A_HR_03 | 87 | NORMAL
2026-06-05 05:42:48 | WARD_A_HR_04 | 126 | CRITICAL
2026-06-05 05:42:48 | WARD_A_HR_05 | 87 | NORMAL
2026-06-05 05:42:49 | WARD_A_HR_01 | 144 | CRITICAL
2026-06-05 05:42:49 | WARD_A_HR_02 | 96 | WARNING
2026-06-05 05:42:49 | WARD_A_HR_03 | 107 | CRITICAL
2026-06-05 05:42:49 | WARD_A_HR_04 | 55 | CRITICAL
2026-06-05 05:42:49 | WARD_A_HR_05 | 119 | CRITICAL
2026-06-05 05:42:50 | WARD_A_HR_01 | 122 | CRITICAL
2026-06-05 05:42:50 | WARD_A_HR_02 | 96 | WARNING
2026-06-05 05:42:50 | WARD_A_HR_03 | 112 | CRITICAL
2026-06-05 05:42:50 | WARD_A_HR_04 | 148 | CRITICAL
2026-06-05 05:42:50 | WARD_A_HR_05 | 128 | CRITICAL
2026-06-05 05:42:51 | WARD_A_HR_01 | 47 | CRITICAL
2026-06-05 05:42:51 | WARD_A_HR_02 | 117 | CRITICAL
2026-06-05 05:42:51 | WARD_A_HR_03 | 115 | CRITICAL
2026-06-05 05:42:51 | WARD_A_HR_04 | 121 | CRITICAL
2026-06-05 05:42:51 | WARD_A_HR_05 | 98 | WARNING
2026-06-05 05:42:52 | WARD_A_HR_01 | 67 | NORMAL
2026-06-05 05:42:52 | WARD_A_HR_02 | 123 | CRITICAL
2026-06-05 05:42:52 | WARD_A_HR_03 | 66 | NORMAL
2026-06-05 05:42:52 | WARD_A_HR_04 | 84 | NORMAL
2026-06-05 05:42:52 | WARD_A_HR_05 | 100 | WARNING
2026-06-05 05:42:53 | WARD_A_HR_01 | 47 | CRITICAL
2026-06-05 05:42:53 | WARD_A_HR_02 | 60 | NORMAL
2026-06-05 05:42:53 | WARD_A_HR_03 | 54 | CRITICAL
2026-06-05 05:42:53 | WARD_A_HR_04 | 55 | CRITICAL
2026-06-05 05:42:53 | WARD_A_HR_05 | 92 | WARNING
2026-06-05 05:42:54 | WARD_A_HR_01 | 149 | CRITICAL
2026-06-05 05:42:54 | WARD_A_HR_02 | 56 | CRITICAL
2026-06-05 05:42:54 | WARD_A_HR_03 | 77 | NORMAL
2026-06-05 05:42:54 | WARD_A_HR_04 | 103 | CRITICAL
2026-06-05 05:42:54 | WARD_A_HR_05 | 48 | CRITICAL
2026-06-05 05:42:55 | WARD_A_HR_01 | 141 | CRITICAL
2026-06-05 05:42:55 | WARD_A_HR_02 | 83 | NORMAL
2026-06-05 05:42:55 | WARD_A_HR_03 | 47 | CRITICAL
2026-06-05 05:42:55 | WARD_A_HR_04 | 138 | CRITICAL
2026-06-05 05:42:55 | WARD_A_HR_05 | 52 | CRITICAL
2026-06-05 05:42:56 | WARD_A_HR_01 | 139 | CRITICAL
2026-06-05 05:42:56 | WARD_A_HR_02 | 140 | CRITICAL
2026-06-05 05:42:56 | WARD_A_HR_03 | 134 | CRITICAL
2026-06-05 05:42:56 | WARD_A_HR_04 | 75 | NORMAL
2026-06-05 05:42:56 | WARD_A_HR_05 | 135 | CRITICAL
2026-06-05 05:42:57 | WARD_A_HR_01 | 124 | CRITICAL
2026-06-05 05:42:57 | WARD_A_HR_02 | 145 | CRITICAL
2026-06-05 05:42:57 | WARD_A_HR_03 | 83 | NORMAL
2026-06-05 05:42:57 | WARD_A_HR_04 | 96 | WARNING
2026-06-05 05:42:57 | WARD_A_HR_05 | 54 | CRITICAL
2026-06-05 05:42:58 | WARD_A_HR_01 | 138 | CRITICAL
2026-06-05 05:42:58 | WARD_A_HR_02 | 81 | NORMAL
2026-06-05 05:42:58 | WARD_A_HR_03 | 129 | CRITICAL
2026-06-05 05:42:58 | WARD_A_HR_04 | 110 | CRITICAL
2026-06-05 05:42:58 | WARD_A_HR_05 | 90 | WARNING
2026-06-05 05:42:59 | WARD_A_HR_01 | 51 | CRITICAL
2026-06-05 05:42:59 | WARD_A_HR_02 | 100 | WARNING
2026-06-05 05:42:59 | WARD_A_HR_03 | 85 | NORMAL
2026-06-05 05:42:59 | WARD_A_HR_04 | 123 | CRITICAL
2026-06-05 05:42:59 | WARD_A_HR_05 | 52 | CRITICAL
2026-06-05 05:43:00 | WARD_A_HR_01 | 64 | NORMAL
2026-06-05 05:43:00 | WARD_A_HR_02 | 102 | CRITICAL
2026-06-05 05:43:00 | WARD_A_HR_03 | 95 | WARNING
2026-06-05 05:43:00 | WARD_A_HR_04 | 94 | WARNING
2026-06-05 05:43:00 | WARD_A_HR_05 | 49 | CRITICAL
2026-06-05 05:43:01 | WARD_A_HR_01 | 73 | NORMAL
2026-06-05 05:43:01 | WARD_A_HR_02 | 140 | CRITICAL
2026-06-05 05:43:01 | WARD_A_HR_03 | 90 | WARNING
2026-06-05 05:43:01 | WARD_A_HR_04 | 80 | NORMAL
2026-06-05 05:43:01 | WARD_A_HR_05 | 61 | NORMAL
2026-06-05 05:43:02 | WARD_A_HR_01 | 100 | WARNING
2026-06-05 05:43:02 | WARD_A_HR_02 | 57 | CRITICAL
2026-06-05 05:43:02 | WARD_A_HR_03 | 91 | WARNING
2026-06-05 05:43:02 | WARD_A_HR_04 | 78 | NORMAL
